myAUC,avg_diff,power,avg_log2FC,pct.1,pct.2,cluster,gene
0.888,3.517567925561713,0.776,5.074777802197961,0.893,0.211,10,Dcc
0.886,1.7600054538969538,0.772,2.539151140274665,0.919,0.313,10,Cacna1a
0.885,1.82205680617604,0.77,2.6286723184881557,0.953,0.415,10,Macrod2
0.885,2.4993088542629502,0.77,3.6057404896950365,0.889,0.156,10,A230006K03Rik
0.883,3.2490320124518304,0.766,4.687362372053743,0.876,0.125,10,Epha6
0.881,1.779984174379778,0.762,2.5679743412385423,0.944,0.321,10,Pgrmc1
0.881,2.3327740281004394,0.762,3.3654815218550755,0.91,0.35,10,Dab1
0.88,2.9574792321661207,0.76,4.266740621778161,0.885,0.347,10,Brinp1
0.88,2.119482297910913,0.76,3.0577666004480184,0.889,0.202,10,Rian
0.88,2.680051671932471,0.76,3.86649725642315,0.88,0.226,10,Kcnh7
0.878,1.3296132498279918,0.756,1.918226441827102,0.932,0.345,10,Atp1b1
0.877,2.371228693547499,0.754,3.4209598769945915,0.88,0.288,10,Slc35f1
0.875,2.032126572724856,0.75,2.931738928928834,0.915,0.281,10,Ptprn2
0.874,2.0931820329663697,0.748,3.019823338638459,0.88,0.242,10,Gabrb3
0.873,3.6047375855442287,0.746,5.200537038370715,0.868,0.176,10,Grik1
0.872,2.3360565465269216,0.744,3.3702171949105875,0.897,0.379,10,Grik2
0.871,2.833359044844374,0.742,4.087673043054867,0.872,0.29,10,Prkg1
0.87,1.8301775716777549,0.74,2.6403881066057022,0.872,0.227,10,Rapgef4
0.87,3.1831446997633606,0.74,4.5923070727805895,0.872,0.281,10,Dpp10
0.867,1.8641298302884572,0.734,2.6893708617303416,0.897,0.291,10,Ftx
0.867,2.3847935196897705,0.734,3.440529784400571,0.889,0.258,10,Lrrc7
0.865,2.6902746555752683,0.73,3.8812459042277028,0.872,0.244,10,Gabrg3
0.862,1.7802410733497456,0.724,2.568344968108521,0.889,0.271,10,Agbl4
0.862,2.859747075287484,0.724,4.125742923713971,0.872,0.32,10,Kcnip4
0.86,2.007824438271598,0.72,2.8966783600701054,0.859,0.198,10,Myt1l
0.86,1.7725811022246794,0.72,2.557293965753036,0.885,0.293,10,Fgf12
0.856,1.5645101920019404,0.712,2.2571110954214397,0.897,0.403,10,Il1rapl1
0.855,1.7357164411581798,0.71,2.504109502048346,0.885,0.216,10,Pak3
0.851,1.8316307670103644,0.702,2.6424846243055025,0.897,0.302,10,Tenm4
0.851,2.4559279760183506,0.702,3.5431551117821423,0.859,0.146,10,Pdzrn4
0.849,2.7282368887924062,0.698,3.936013829831139,0.846,0.203,10,Kctd16
0.846,2.103433238558647,0.692,3.034612702109571,0.868,0.251,10,Dgki
0.846,2.6436868178345594,0.692,3.814033861753443,0.842,0.1,10,March1
0.845,2.940299279406112,0.69,4.241955189128589,0.829,0.177,10,Cntn5
0.844,2.0982339772136394,0.688,3.027111753550842,0.842,0.207,10,C130073E24Rik
0.842,1.6506754530797334,0.6839999999999999,2.381421290275274,0.85,0.243,10,Erc2
0.842,2.2751190104631176,0.6839999999999999,3.2823029138273427,0.829,0.238,10,Galnt13
0.841,1.2579130048592044,0.6819999999999999,1.8147848539801088,0.897,0.272,10,Caly
0.837,1.5764044395714198,0.6739999999999999,2.274270867405032,0.868,0.242,10,Tmtc1
0.837,1.907784632341913,0.6739999999999999,2.7523514281638515,0.842,0.262,10,Enox1
0.837,1.5429538907921896,0.6739999999999999,2.2260119265662235,0.88,0.251,10,Ctnna3
0.834,0.9766525021279908,0.6679999999999999,1.4090117214918503,0.897,0.332,10,Rabgap1l
0.834,1.5425439835536288,0.6679999999999999,2.2254205554259263,0.838,0.212,10,Unc79
0.166,0.2062869573935836,0.6679999999999999,0.29760917043179447,0.103,0.462,10,Mamdc2
0.832,1.3092322763795743,0.6639999999999999,1.8888229125045797,0.876,0.367,10,Nbea
0.831,0.8769810742785664,0.6619999999999999,1.2652162468151626,0.876,0.371,10,Stmn3
0.829,1.183039034007485,0.6579999999999999,1.7067645475406685,0.906,0.434,10,Fgf14
0.827,2.5492346205776704,0.6539999999999999,3.677768145169864,0.846,0.265,10,Cacna2d1
0.826,1.0615835786022858,0.6519999999999999,1.531541364338679,0.842,0.206,10,Edil3
0.825,0.9406939608812521,0.6499999999999999,1.3571345123575802,0.855,0.265,10,Smyd3
0.825,1.5869974730386733,0.6499999999999999,2.2895533842562097,0.868,0.359,10,Gabra2
0.824,1.7587096629940207,0.6479999999999999,2.5372817091649766,0.842,0.347,10,Rab3c
0.824,1.3286516284619205,0.6479999999999999,1.9168391154510598,0.863,0.31,10,Tanc2
0.824,1.7470055950742989,0.6479999999999999,2.520396308418965,0.855,0.302,10,Pam
0.824,1.731382901480075,0.6479999999999999,2.49785752584525,0.821,0.193,10,5730522E02Rik
0.821,1.2713357442429873,0.6419999999999999,1.8341497735242391,0.863,0.281,10,A230057D06Rik
0.82,1.8694408619003344,0.6399999999999999,2.6970330606988018,0.825,0.242,10,Dnajc6
0.82,1.3329144546074867,0.6399999999999999,1.9229890735914392,0.825,0.2,10,Tmeff2
0.818,2.832562887020605,0.6359999999999999,4.086524430110753,0.808,0.192,10,Tenm1
0.817,2.4423083977201654,0.6339999999999999,3.5235062137123534,0.795,0.137,10,Cacna1e
0.816,1.8588338527943424,0.6319999999999999,2.681730381262924,0.816,0.22,10,A330076H08Rik
0.816,1.9485680140204211,0.6319999999999999,2.8111894106621174,0.829,0.3,10,Epha5
0.816,2.018695168583537,0.6319999999999999,2.912361508781979,0.825,0.21,10,Cacna2d3
0.815,1.7677007314083648,0.6299999999999999,2.5502530789786415,0.842,0.384,10,Asic2
0.813,2.199458671933643,0.6259999999999999,3.173148118638893,0.808,0.21,10,Etl4
0.812,0.988135121230932,0.6240000000000001,1.425577639128079,0.791,0.156,10,Rimbp2
0.812,2.9197465413777746,0.6240000000000001,4.212303855898417,0.808,0.234,10,Gm32647
0.811,0.9873273245379851,0.6220000000000001,1.4244122348451203,0.859,0.308,10,Rims2
0.81,2.376314022304258,0.6200000000000001,3.428296455573258,0.812,0.175,10,Sdk1
0.809,1.0799392397163223,0.6180000000000001,1.5580229856001366,0.868,0.323,10,App
0.809,1.8887259207340463,0.6180000000000001,2.7248555194414514,0.833,0.264,10,Csmd2
0.807,2.384272786523451,0.6140000000000001,3.4397785252438924,0.799,0.265,10,Tafa2
0.806,1.7188464785917204,0.6120000000000001,2.4797712907137335,0.816,0.273,10,Scn2a
0.806,0.800051168627442,0.6120000000000001,1.15422985343623,0.876,0.385,10,Gria2
0.805,1.1701262105252823,0.6100000000000001,1.6881352811390222,0.803,0.204,10,Slc38a2
0.805,1.2737881726648812,0.6100000000000001,1.837687879846636,0.838,0.291,10,Pclo
0.802,1.0856262027302517,0.6040000000000001,1.56622753893805,0.838,0.308,10,Grin2b
0.802,1.9965113265503902,0.6040000000000001,2.8803569898928965,0.821,0.317,10,Robo1
0.801,1.1133035845029795,0.6020000000000001,1.6061575603663538,0.846,0.408,10,Negr1
0.801,0.6524100628326382,0.6020000000000001,0.9412287622747031,0.782,0.184,10,Gm49961
0.799,1.2733936425905776,0.5980000000000001,1.8371186932649601,0.795,0.272,10,Pde1c
0.797,1.128852119491919,0.5940000000000001,1.6285893546879864,0.825,0.333,10,Tmem178b
0.796,1.2501766400538978,0.5920000000000001,1.8036236388409854,0.829,0.323,10,Rasgrf1
0.795,1.3951039530845257,0.5900000000000001,2.0127095546396347,0.816,0.277,10,Ptprn
0.795,0.45178092633238465,0.5900000000000001,0.6517821019879546,0.893,0.337,10,Smg6
0.794,1.1949364176950328,0.5880000000000001,1.7239288439862506,0.791,0.224,10,Kcnk2
0.793,1.4059241372961409,0.5860000000000001,2.028319780743236,0.838,0.343,10,Ppp1r9a
0.793,1.2277352238036423,0.5860000000000001,1.7712475189062153,0.833,0.36,10,Samd12
0.792,1.5712934901310933,0.5840000000000001,2.2668973259932397,0.795,0.3,10,Epb41l3
0.792,1.3980359183505162,0.5840000000000001,2.016939486388938,0.803,0.239,10,Scg2
0.792,1.9223928706911395,0.5840000000000001,2.773426661186405,0.803,0.262,10,Car10
0.791,0.7963824000022446,0.5820000000000001,1.1489369391344875,0.791,0.252,10,Arpc2
0.79,0.993725195138247,0.5800000000000001,1.433642411032366,0.816,0.237,10,Plekha5
0.79,1.972111616778975,0.5800000000000001,2.845155649606542,0.795,0.316,10,Slc2a13
0.79,1.227104370491897,0.5800000000000001,1.7703373899618324,0.85,0.392,10,Nav3
0.789,1.0553527688879452,0.5780000000000001,1.5225522060630754,0.774,0.238,10,Ppp1r16b
0.789,0.5971473364390395,0.5780000000000001,0.8615015009606551,0.791,0.211,10,Fnbp1l
0.789,0.8786479484574852,0.5780000000000001,1.2676210379268764,0.829,0.365,10,Prkn
0.788,0.3311492064337104,0.5760000000000001,0.4777473179162297,0.726,0.182,10,Man2c1os
0.787,1.4383972993263834,0.5740000000000001,2.075168650566252,0.868,0.462,10,Pcsk1n
0.787,1.4281610289740687,0.5740000000000001,2.060400834091769,0.803,0.234,10,Cacnb4
0.785,1.1451188361648459,0.5700000000000001,1.652057266163563,0.799,0.235,10,Nalcn
0.784,2.2669026747581187,0.5680000000000001,3.270449247051464,0.786,0.32,10,Cntnap5a
0.782,0.9196502036245584,0.5640000000000001,1.3267747881216774,0.791,0.233,10,Gucy1a2
0.782,0.9725743882206566,0.5640000000000001,1.4031282467815582,0.795,0.288,10,Upp2
0.781,1.1168480364799838,0.562,1.6112711236562507,0.803,0.268,10,Dner
0.778,0.7677877035605873,0.556,1.107683512382383,0.803,0.294,10,Fam13c
0.777,0.7909359283826846,0.554,1.141079341538608,0.803,0.277,10,Otud7a
0.777,1.3004438576338115,0.554,1.8761439043628125,0.799,0.28,10,Dnm3
0.777,2.57181998228274,0.554,3.7103519344984504,0.769,0.274,10,Il1rapl2
0.776,1.8842674285776657,0.552,2.7184232749175976,0.786,0.306,10,Rbms3
0.776,1.577327195032281,0.552,2.2756021221323732,0.791,0.269,10,Zfhx3
0.775,0.8926515590925225,0.55,1.2878239775445857,0.816,0.296,10,Dip2c
0.775,1.12846168974986,0.55,1.6280260836353038,0.786,0.246,10,Apba1
0.774,0.7726106561501433,0.548,1.11464156216578,0.838,0.306,10,Glrb
0.773,1.436066206646237,0.546,2.071805594716753,0.795,0.28,10,Sorbs2
0.773,1.2582208585498862,0.546,1.8152289929729746,0.778,0.259,10,Immp2l
0.768,1.0504511921939401,0.536,1.515480725674096,0.778,0.28,10,Fndc3a
0.766,0.8386767087148055,0.532,1.209954728571926,0.752,0.139,10,Slc24a2
0.765,0.6686774514351346,0.53,0.964697643139742,0.774,0.269,10,Fxyd6
0.765,0.5642653826177059,0.53,0.8140628692478735,0.761,0.272,10,Eif2s3x
0.764,1.4386238229378303,0.528,2.075495455057132,0.765,0.24,10,Vgf
0.764,1.412117205447206,0.528,2.0372544894526645,0.799,0.391,10,Pde4d
0.763,1.567485743644651,0.526,2.261403909020288,0.803,0.35,10,Oxr1
0.762,0.570462313700322,0.524,0.8230031509894988,0.761,0.302,10,Gm38155
0.761,0.43017840920285355,0.522,0.6206162576544586,0.726,0.187,10,Zfp934
0.759,0.7221124192268356,0.518,1.0417880061828888,0.718,0.245,10,Simc1
0.757,0.556317690600678,0.514,0.8025967733883965,0.769,0.353,10,Sv2a
0.756,0.8322166703593412,0.512,1.2006348632725476,0.774,0.274,10,D030068K23Rik
0.756,1.6525563763477045,0.512,2.38413488894627,0.752,0.19,10,Spock3
0.754,1.6130307699012083,0.508,2.3271114925377794,0.718,0.154,10,Aff2
0.752,0.21058406207009372,0.504,0.30380858203877736,0.752,0.222,10,Basp1
0.752,1.3729562636753603,0.504,1.9807571929618832,0.761,0.279,10,Efna5
0.751,0.4078151539537237,0.502,0.5883529002084054,0.791,0.294,10,Zfp462
0.751,0.943038884123959,0.502,1.360517521491098,0.799,0.402,10,AC149090.1
0.751,0.9606243529847982,0.502,1.3858879902083374,0.786,0.348,10,Snap25
0.75,0.8334439498453674,0.5,1.2024054533008213,0.769,0.287,10,Map1b
0.75,0.22344473575752666,0.5,0.32236261219012896,0.786,0.277,10,Ndrg4
0.75,1.4646298916046792,0.5,2.1130142813558095,0.765,0.304,10,Maml3
0.75,1.3167750287069617,0.5,1.8997048038819546,0.769,0.298,10,Lrrtm3
0.749,0.5079334046346656,0.498,0.7327930039682791,0.752,0.218,10,Nfasc
0.749,2.108956896267592,0.498,3.0425816556938345,0.752,0.391,10,Inpp4b
0.748,1.594025318362593,0.496,2.2996924218531634,0.765,0.221,10,Spock1
0.748,1.5137714663034139,0.496,2.1839105874751503,0.769,0.362,10,Dok6
0.747,1.8172359447476854,0.494,2.621717285612655,0.761,0.243,10,Elmo1
0.746,1.1692010828695723,0.492,1.6868006040579373,0.786,0.302,10,Plxdc2
0.746,0.8315259460843996,0.492,1.199638358786468,0.748,0.215,10,Sulf2
0.746,0.5146259289300279,0.492,0.7424482755802262,0.782,0.311,10,Slc38a1
0.745,0.335346347073306,0.49,0.4838025119028876,0.722,0.215,10,Btbd1
0.744,1.5182263911614373,0.488,2.1903376854753542,0.731,0.18,10,Dync1i1
0.744,0.2197400887910249,0.488,0.31701793638331255,0.718,0.239,10,Cbarp
0.744,0.5300433231972548,0.488,0.7646908738329878,0.718,0.265,10,Polr2a
0.743,0.2409832792708937,0.486,0.34766538194128027,0.714,0.284,10,Efcab2
0.743,0.6951007895712453,0.486,1.0028184620324385,0.812,0.299,10,mt-Atp8
0.742,0.35382102096660306,0.484,0.5104558323107888,0.748,0.219,10,Nrg2
0.741,1.0248046020476282,0.482,1.4784805172543003,0.791,0.391,10,Gnas
0.741,0.47246949925260173,0.482,0.6816294035430186,0.726,0.202,10,Tmem117
0.74,1.0580532666219062,0.48,1.5264482007517917,0.735,0.244,10,C530008M17Rik
0.738,0.4271877160079055,0.476,0.616301599413287,0.726,0.246,10,Pacs1
0.738,0.48731658827374946,0.476,0.7030492252454674,0.731,0.246,10,Pkia
0.738,2.277030691607918,0.476,3.2850608867347098,0.722,0.277,10,Htr2c
0.737,0.6682017295153231,0.474,0.9640113214851853,0.748,0.267,10,Pkp4
0.737,0.3039586576768075,0.474,0.43851964806559596,0.714,0.239,10,Pik3r3
0.737,1.4354586234483424,0.474,2.070929037450221,0.782,0.373,10,Phactr1
0.736,1.9477184598943422,0.472,2.809963763137455,0.731,0.277,10,Cadps2
0.735,0.2294709161776961,0.47,0.33105655279780843,0.705,0.246,10,Cab39l
0.735,1.4620270099640695,0.47,2.1092591169208825,0.756,0.432,10,Rtl4
0.734,0.5730167326851734,0.46799999999999997,0.8266883985912956,0.739,0.218,10,Nsg2
0.734,0.310518491854206,0.46799999999999997,0.4479834883023823,0.821,0.321,10,Camk1d
0.734,1.459340526848068,0.46799999999999997,2.1053833410519953,0.756,0.344,10,Rit2
0.734,1.513462502363012,0.46799999999999997,2.183464846730517,0.739,0.225,10,Schip1
0.733,0.758662946044794,0.46599999999999997,1.094519269965037,0.739,0.33,10,Ntrk3
0.733,0.7916337592087265,0.46599999999999997,1.1420860986107186,0.782,0.364,10,Nsg1
0.731,0.6871913211209154,0.46199999999999997,0.9914075111230822,0.748,0.301,10,Ophn1
0.731,0.4383894390256644,0.46199999999999997,0.6324622696604223,0.726,0.375,10,P2ry12
0.73,0.41787795346532663,0.45999999999999996,0.6028704511612561,0.726,0.315,10,Ninj2
0.728,1.6815487849335098,0.45599999999999996,2.4259620930364374,0.722,0.275,10,Chsy3
0.727,0.853979905780805,0.45399999999999996,1.2320325750887933,0.671,0.216,10,Rnf138
0.727,0.576529838871576,0.45399999999999996,0.8317567394645357,0.748,0.31,10,Mapt
0.727,0.3166620020753389,0.45399999999999996,0.4568467000320604,0.782,0.337,10,Gm1673
0.726,0.4660796671634575,0.45199999999999996,0.6724108244758977,0.701,0.209,10,Bin1
0.726,1.690924533501726,0.45199999999999996,2.4394884390004252,0.748,0.31,10,Sgcd
0.725,0.37355069622681114,0.44999999999999996,0.5389197369670407,0.722,0.215,10,Prkag2
0.725,0.7693102823555663,0.44999999999999996,1.1098801292592628,0.722,0.322,10,Airn
0.724,0.4419424257835126,0.44799999999999995,0.6375881460363133,0.756,0.319,10,Maged1
0.723,0.18812227167087592,0.44599999999999995,0.27140306842033857,0.739,0.291,10,Gm15478
0.723,0.91337600160543575,0.44599999999999995,1.3177230279831516,0.756,0.412,10,Celf2
0.723,0.1776135294983614,0.44599999999999995,0.25624215820207485,0.658,0.207,10,Nf2
0.723,0.9332674823429187,0.44599999999999995,1.3464203685990586,0.769,0.406,10,Grid2
0.722,1.1389800780503865,0.44399999999999995,1.6432009102746148,0.752,0.321,10,Scg5
0.721,0.33229223302422084,0.44199999999999995,0.47939635670996483,0.726,0.282,10,Kcnq3
0.72,0.3091920924397199,0.43999999999999995,0.4460698984448672,0.688,0.237,10,Terf1
0.72,1.4457265931657253,0.43999999999999995,2.0857425864414862,0.709,0.233,10,Fgf13
0.719,0.3255905494124599,0.43799999999999994,0.4697278709976688,0.786,0.422,10,Frmd4a
0.718,0.477652096810004,0.43599999999999994,0.6891063113380063,0.718,0.252,10,Nrsn1
0.718,0.7543601036228078,0.43599999999999994,1.0883115805411112,0.718,0.288,10,Atp2b1
0.718,0.5010319005521903,0.43599999999999994,0.7228362382538185,0.778,0.416,10,Ahi1
0.716,0.3570747560732932,0.43199999999999994,0.5151499798135766,0.709,0.22,10,Map7
0.715,0.26106519080495316,0.42999999999999994,0.37663745612303745,0.684,0.282,10,Tmem241
0.715,0.2726291739040063,0.42999999999999994,0.3933207571929648,0.748,0.373,10,Sgip1
0.715,0.7087824690591814,0.42999999999999994,1.0225569531807157,0.731,0.241,10,Nmnat2
0.715,0.6306608045028524,0.42999999999999994,0.9098512151393101,0.778,0.369,10,Kcnma1
0.715,1.7712750771043524,0.42999999999999994,2.5554097697886657,0.705,0.246,10,Pbx3
0.714,0.7225705412936692,0.42799999999999994,1.0424489366168304,0.697,0.263,10,Rps6ka3
0.714,0.20886897121646186,0.42799999999999994,0.30133422896957196,0.731,0.219,10,Prkar1b
0.713,0.5410786090272771,0.42599999999999993,0.7806114259747516,0.709,0.31,10,Syndig1
0.712,0.26690966699376406,0.42399999999999993,0.3850692529372268,0.709,0.275,10,E230016M11Rik
0.711,0.6733360328503565,0.42199999999999993,0.9714185554450554,0.722,0.307,10,Rock2
0.711,0.21237822831053021,0.42199999999999993,0.30639701677638664,0.62,0.239,10,Txndc15
0.711,0.6043207407996707,0.42199999999999993,0.8718505358580302,0.786,0.419,10,Naaladl2
0.711,1.400745441239069,0.42199999999999993,2.0208485016234237,0.735,0.41,10,Egfem1
0.71,0.18952987648989528,0.41999999999999993,0.2734338129122704,0.705,0.254,10,Gabra4
0.708,1.0974517414383276,0.4159999999999999,1.583288184988032,0.675,0.235,10,Chgb
0.707,0.22715346129588432,0.4139999999999999,0.32771317213233475,0.701,0.223,10,Sh3rf1
0.707,0.606616798164274,0.4139999999999999,0.8751630464315383,0.688,0.202,10,Dock10
0.705,0.5779237673284127,0.4099999999999999,0.8337677531365681,0.692,0.302,10,Acat1
0.705,1.4610667696682396,0.4099999999999999,2.1078737830080243,0.714,0.368,10,Kctd8
0.704,0.18475748461870956,0.4079999999999999,0.26654870682653065,0.718,0.301,10,Plaat3
0.704,0.6494163405430083,0.4079999999999999,0.9369097339736576,0.714,0.287,10,Trerf1
0.703,0.9760034783578839,0.4059999999999999,1.4080753781172979,0.731,0.417,10,Lrp1b
0.703,0.7733009399713273,0.4059999999999999,1.1156374312114077,0.675,0.249,10,Fbxl7
0.701,0.2850812063715168,0.4019999999999999,0.4112852426828293,0.637,0.25,10,Tmem161b
0.898,2.536049776412056,0.796,3.658746435877239,0.897,0.275,11,Gfap
0.879,1.8861459805461027,0.758,2.7211334525265136,0.925,0.422,11,Scd2
0.86,1.4808916084404917,0.72,2.1364749795911786,0.915,0.387,11,Apoe
0.856,1.6564616044638765,0.712,2.389768942183014,0.836,0.214,11,C4b
0.838,1.2344052949553785,0.6759999999999999,1.7808703974792022,0.901,0.38,11,mt-Cytb
0.829,1.1505336972516917,0.6579999999999999,1.6598692594006617,0.906,0.409,11,mt-Co3
0.828,1.2033824739734,0.6559999999999999,1.7361139274941153,0.873,0.38,11,mt-Nd4
0.827,1.1495930902855251,0.6539999999999999,1.6585122503951444,0.883,0.4,11,mt-Atp6
0.826,1.8029409070261835,0.6519999999999999,2.601093905582527,0.85,0.373,11,Sparc
0.825,1.891700017276456,0.6499999999999999,2.7291462337743093,0.854,0.365,11,Aqp4
0.82,1.1425543124161308,0.6399999999999999,1.6483574404690502,0.859,0.393,11,Sparcl1
0.819,1.0401667751308925,0.6379999999999999,1.500643448178802,0.883,0.389,11,mt-Co1
0.818,1.4905351542462322,0.6359999999999999,2.1503876753017055,0.845,0.407,11,Mt1
0.816,1.1478204987593958,0.6319999999999999,1.6559549413908767,0.822,0.377,11,Cst3
0.814,1.4346387667787672,0.6279999999999999,2.069746234298786,0.84,0.398,11,Clu
0.812,1.5932247662827645,0.6240000000000001,2.298537469337623,0.883,0.363,11,Dbi
0.806,1.0537215805775308,0.6120000000000001,1.520198898776882,0.873,0.381,11,mt-Co2
0.8,1.4293772574432644,0.6000000000000001,2.0621554808728666,0.789,0.286,11,Igfbp5
0.791,1.2990709348443916,0.5820000000000001,1.8741631954629931,0.798,0.311,11,Fxyd1
0.786,0.5922701038440915,0.5720000000000001,0.8544651416826616,0.737,0.207,11,St6galnac3
0.786,1.8540385376520012,0.5720000000000001,2.6748122038875692,0.761,0.251,11,Id3
0.785,1.2764938237794885,0.5700000000000001,1.841591309292058,0.751,0.231,11,Scd1
0.785,1.648587825825057,0.5700000000000001,2.378409480787727,0.784,0.313,11,Slc38a1
0.782,1.4184044758864012,0.5640000000000001,2.0463251033360175,0.756,0.232,11,Il6st
0.781,0.8950961795468022,0.562,1.2913508193508276,0.85,0.381,11,mt-Nd1
0.779,1.0161275528314075,0.558,1.4659621813805113,0.746,0.238,11,Lrp10
0.775,0.48802401258010364,0.55,0.7040698227840503,0.803,0.289,11,Anapc11
0.771,1.167957959160121,0.542,1.6850071556471007,0.746,0.269,11,Reln
0.771,0.8283220792760198,0.542,1.19501615603035,0.793,0.236,11,Slc8a1
0.77,0.9995123254459671,0.54,1.4419914752282914,0.775,0.345,11,Pdzrn3
0.77,0.7668162592709857,0.54,1.1062820145232775,0.775,0.325,11,Yap1
0.769,0.9836954977255782,0.538,1.4191726163134912,0.836,0.4,11,mt-Nd2
0.767,0.9810430450333332,0.534,1.4153459359681986,0.817,0.391,11,Grin3a
0.765,1.3151392495803103,0.53,1.8973448734479479,0.831,0.401,11,Mt2
0.763,1.1760199560983202,0.526,1.6966381586495032,0.803,0.394,11,Tmem47
0.762,1.5312744953134239,0.524,2.209162120628425,0.775,0.274,11,Id4
0.761,0.588513397181736,0.522,0.8490453596108065,0.728,0.221,11,S100a16
0.761,0.7728359305883993,0.522,1.1149665644806899,0.742,0.266,11,Synpo2
0.76,0.8234210863400844,0.52,1.1879455178262437,0.822,0.409,11,Itm2b
0.76,0.6820498388395634,0.52,0.9839899201329556,0.657,0.173,11,Kcnd3
0.759,0.48893430088295,0.518,0.7053830912043428,0.723,0.221,11,A330093E20Rik
0.757,0.7089902961509424,0.514,1.022856784295361,0.714,0.211,11,Cldnd1
0.757,0.9261471984775613,0.514,1.3361479703767853,0.793,0.387,11,Ttyh1
0.756,0.9687865204247599,0.512,1.397663508696875,0.836,0.405,11,Nnat
0.755,0.34160215595612764,0.51,0.49282773635488253,0.704,0.237,11,Scara3
0.755,1.146586308898065,0.51,1.65417438179842,0.775,0.29,11,Hes5
0.754,0.8966271284136188,0.508,1.2935595116888408,0.789,0.38,11,Cpe
0.753,0.6501774747863212,0.506,0.9380078185719336,0.831,0.448,11,Gpm6b
0.752,0.8956955609967427,0.504,1.2922155439962606,0.817,0.42,11,Mt3
0.75,0.26158544147910334,0.5,0.377388019190652,0.704,0.263,11,Lgals3bp
0.75,0.8220551089414921,0.5,1.1859748290073282,0.761,0.291,11,Kcnj3
0.749,0.547987740237933,0.498,0.7905791953092174,0.728,0.265,11,Plxnb1
0.745,0.6576914095429507,0.49,0.9488481349828873,0.803,0.39,11,Adcyap1r1
0.745,0.3447062009200754,0.49,0.49730592663107176,0.728,0.27,11,Npy
0.742,0.6139390139123867,0.484,0.8857267707796621,0.723,0.325,11,Six3os1
0.742,0.3603797257106396,0.484,0.5199180431196639,0.7,0.229,11,Adamts20
0.741,0.39534141468040296,0.482,0.5703570984174452,0.709,0.209,11,Marcks
0.739,0.554220317182588,0.478,0.7995709031592266,0.714,0.325,11,Padi2
0.738,0.596985933115925,0.476,0.8612686451868168,0.685,0.208,11,S100a1
0.738,0.43325807649258097,0.476,0.6250592783809386,0.784,0.321,11,Selenom
0.738,0.931629513986319,0.476,1.3440572797738577,0.765,0.309,11,Mlc1
0.737,1.015123151077736,0.474,1.46451313595143,0.671,0.244,11,Robo2
0.735,0.3643763468083878,0.47,0.5256839485576985,0.7,0.247,11,Xrcc4
0.735,1.1749114843572546,0.47,1.695038971965701,0.732,0.297,11,Ncan
0.735,0.43507921735832533,0.47,0.6276866292767072,0.714,0.289,11,Cep112
0.734,0.7632766918547801,0.46799999999999997,1.1011754981650235,0.779,0.398,11,Aldoc
0.733,0.669174097812378,0.46599999999999997,0.9654141524052657,0.751,0.286,11,Plscr4
0.732,0.7376777092177997,0.46399999999999997,1.06424397286285,0.765,0.386,11,Adamts9
0.73,0.36446591599062095,0.45999999999999996,0.5258131695727228,0.737,0.335,11,Adgrb2
0.73,0.4999619424801126,0.45999999999999996,0.7212926150492716,0.714,0.293,11,Lrp4
0.73,1.14066091676063,0.45999999999999996,1.6456258479464176,0.7,0.288,11,Prune2
0.728,0.5093510551906155,0.45599999999999996,0.7348382413950623,0.695,0.312,11,Kcnk10
0.726,0.6861660738148507,0.45199999999999996,0.9899283919189347,0.676,0.228,11,Stat3
0.725,0.44694947348779523,0.44999999999999996,0.6448117889287763,0.723,0.288,11,Mgst1
0.724,0.7285552142295388,0.44799999999999995,1.0510829945827567,0.681,0.242,11,Cacng4
0.724,1.1038102222223822,0.44799999999999995,1.592461533682776,0.667,0.222,11,Sulf2
0.723,0.9867396309764566,0.44599999999999995,1.4235643722583415,0.746,0.404,11,Itm2c
0.722,0.3781947547498772,0.44399999999999995,0.545619697167862,0.681,0.252,11,Cdipt
0.719,1.3765155939938385,0.43799999999999994,1.9858922211612342,0.714,0.339,11,Pdgfd
0.717,0.3898161893836156,0.43399999999999994,0.5623858832819764,0.732,0.285,11,Cadps
0.715,0.3305449470722459,0.42999999999999994,0.4768755559320339,0.648,0.235,11,Krcc1
0.715,0.2480344118108868,0.42999999999999994,0.35783801588937725,0.709,0.297,11,Ccdc15
0.713,0.3235037575864086,0.42599999999999993,0.46671726677885594,0.653,0.202,11,Cck
0.713,0.4926975415754421,0.42599999999999993,0.710812299889076,0.662,0.277,11,Sulf1
0.712,0.660158394644544,0.42399999999999993,0.9524072421549026,0.732,0.357,11,Tspan3
0.711,0.5003792369322839,0.42199999999999993,0.7218946436860084,0.732,0.415,11,Atp1b2
0.71,1.0018264000462498,0.41999999999999993,1.4453299791783676,0.723,0.262,11,Ctnna3
0.709,0.5522070098461636,0.4179999999999999,0.796666314649183,0.596,0.267,11,Nsdhl
0.709,0.4406835327933396,0.4179999999999999,0.6357719473623784,0.709,0.329,11,Bmp2k
0.708,0.36065041752952764,0.4159999999999999,0.5203085688643856,0.714,0.274,11,Fxyd6
0.708,0.2224648977859962,0.4159999999999999,0.3209490048077295,0.624,0.258,11,Axl
0.707,0.43587989639371516,0.4139999999999999,0.6288417649504081,0.742,0.334,11,Ctsd
