p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.7292391134730346e-21,0.6579136181991787,0.5,0.009,2.4166116610785658e-17,13,Cd59a
2.5887921875044145e-21,0.8744421089947433,0.531,0.023,3.617837082037419e-17,13,Slc6a6
4.56433798139862e-20,0.6341655065485204,0.438,0.007,6.378662329004571e-16,13,Ccdc3
2.9324459131230572e-18,0.9924774270179291,0.688,0.138,4.0980931635894726e-14,13,Slc16a1
4.1320142714791745e-18,0.8498879162639127,0.625,0.071,5.774489944392146e-14,13,Chst2
2.818558480770335e-17,0.7501638152274708,0.531,0.04,3.938935476876543e-13,13,Hspb8
3.401827185555357e-17,1.3496062195467684,0.906,0.511,4.754053491813611e-13,13,Dclk1
5.706775059861615e-17,0.5704507769488393,0.406,0.01,7.975218146156607e-13,13,Emb
8.424223629097736e-17,1.017860470854186,0.875,0.312,1.1772852521664087e-12,13,Id4
3.824133959449348e-15,0.9671588842626747,0.969,0.531,5.3442272083304634e-11,13,Tmem47
1.2250113799853117e-14,1.065899294699678,1,0.849,1.711953403529473e-10,13,Tmsb4x
1.054551349153627e-13,0.9373245855584337,0.906,0.492,1.4737355104421936e-9,13,Lamp1
5.087731469634541e-13,1.2056096830949823,0.875,0.406,7.110104728814271e-9,13,Id3
1.3202074952381137e-12,0.8872289402378815,0.688,0.206,1.844989974595264e-8,13,Hcfc1r1
2.1275103245395907e-12,0.9413954802422795,0.812,0.393,2.9731956785440778e-8,13,S100a1
5.625582295858453e-12,1.3842161360346612,0.781,0.258,7.861751258462188e-8,13,Meg3
7.285007940922944e-12,0.7610955246099278,0.562,0.131,1.0180798597439813e-7,13,Timp2
1.2682512785310043e-11,0.772837835418465,0.531,0.12,1.7723811617470784e-7,13,Aldh1a1
1.9467968852517612e-11,0.8866747325196037,0.906,0.536,2.720648647139336e-7,13,Mlc1
1.9470466345056514e-11,0.5006519837988349,0.312,0.016,2.720997671721648e-7,13,Slc16a2
2.7902465632664232e-11,0.8356600733446767,0.531,0.126,3.8993695721648265e-7,13,Gpx1
3.341197888387659e-11,0.8919123814895279,0.875,0.458,4.669324049021753e-7,13,Marcks
4.350571421531334e-11,0.8605878049211214,0.688,0.277,6.079923561590039e-7,13,Selenom
4.433802980332125e-11,0.9220476268107297,0.844,0.561,6.196239665014145e-7,13,Gpx4
5.194834852759544e-11,0.9544787066630623,0.781,0.441,7.259781706731463e-7,13,Tuba1a
6.166489490657907e-11,0.506773537656639,0.375,0.033,8.617669063194426e-7,13,Miat
2.458678791548099e-10,0.5260435313020145,0.531,0.081,3.4360036111884685e-6,13,S100a10
2.841962685418145e-10,0.9133529155992192,0.875,0.596,3.971642852871858e-6,13,Prdx6
2.91964743289644e-10,0.7671669583675905,0.812,0.406,4.080207287472775e-6,13,Canx
7.139750412581614e-10,0.7825756386205626,0.906,0.596,9.977801201582807e-6,13,Itm2b
1.0862814858403328e-9,0.7077136710525004,0.656,0.228,1.5180783764618651e-5,13,Ywhaz
1.5350590183614917e-9,0.6109243747416022,0.656,0.19,2.1452449781601846e-5,13,Rtn4
2.1300511317025544e-9,0.5490230018031479,0.469,0.083,2.9767464565543198e-5,13,Septin3
2.9601999492041544e-9,0.7220734060594218,0.781,0.383,4.1368794290128056e-5,13,Nrxn2
8.769664264913767e-9,0.645419710352586,0.469,0.105,1.225560581021699e-4,13,Id1
1.0662829444134176e-8,0.5083190312248504,0.531,0.115,1.490130414817751e-4,13,Trim35
1.1703264338361712e-8,0.5148421548061847,0.5,0.112,1.6355311912860494e-4,13,Rida
1.985001011500707e-8,0.5978954320526302,0.625,0.193,2.774038913572238e-4,13,Mgst1
2.0060771464382693e-8,0.5374185485068244,0.562,0.099,2.8034928121474815e-4,13,Nsg2
2.595782292605968e-8,0.6974043813578641,0.688,0.32,3.6276057539168406e-4,13,Myl6
2.7249431759435592e-8,0.5530073888599711,0.5,0.122,3.808108088381124e-4,13,Emp2
3.1260351584827115e-8,0.652044905447237,0.75,0.337,4.3686341339795894e-4,13,Pygb
4.059405563975108e-8,0.5652040327108317,0.594,0.182,5.673019275655213e-4,13,Ank
5.3094800399571424e-8,0.7064264758688084,0.625,0.3,7.419998355840106e-4,13,Sirpa
6.559011301344688e-8,0.6318456876841694,0.688,0.275,9.166218293629202e-4,13,Lgi4
8.737994608463608e-8,0.7675447755861668,0.656,0.312,0.0012211347465327892,13,Hmgcs1
9.876126610333899e-8,0.5516001640477575,0.469,0.092,0.0013801886937941624,13,Fxyd6
1.0020226348162922e-7,0.5027110274713906,0.438,0.095,0.0014003266321557684,13,Atp2b4
1.0842994389055162e-7,0.8521727451231879,0.781,0.495,0.001515308465870459,13,Fabp7
2.930185434838119e-7,0.5390785502285687,0.469,0.131,0.004094934145186272,13,Capns1
3.3032021418685234e-7,0.5299885994199549,0.625,0.228,0.004616224993261262,13,Cnn3
4.995852826559728e-7,0.7015671777573935,0.812,0.657,0.0069817043251172205,13,Itm2c
5.563960665121345e-7,0.513692428185476,0.531,0.169,0.00777563502950708,13,1810058I24Rik
7.822397150903747e-7,0.7133618517379433,0.656,0.369,0.010931800018387986,13,Gnai2
8.918339461828749e-7,0.5664127291690443,0.594,0.249,0.012463379397905677,13,Rnf13
1.0157536897697638e-6,0.6232759637489346,0.688,0.403,0.014195157814532448,13,Selenof
1.6247713069793437e-6,0.5165636796604974,0.594,0.206,0.02270617901503633,13,B2m
1.6459655344132095e-6,0.6254725321447661,0.812,0.55,0.023002368343424603,13,Cd63
1.7658285834717547e-6,0.5173745776429434,0.625,0.252,0.024677454454017773,13,Agpat3
2.0655790447708224e-6,0.5394494825888675,0.75,0.378,0.028866467150672242,13,Tmbim6
2.2393173988156704e-6,0.7188335357487734,0.812,0.586,0.03129446064844899,13,Actb
2.6431502470294628e-6,0.5034459714714359,0.5,0.168,0.03693802470223674,13,Acox1
5.114898730920084e-6,0.5319264036614475,0.5,0.233,0.07148070976460817,13,Ppp1cb
6.473980835957305e-6,0.5551125091566487,0.656,0.321,0.09047388218250334,13,Tagln3
1.0720498518290768e-5,0.5283248456728364,0.469,0.215,0.1498189667931135,13,Sys1
1.4509427312470557e-5,0.5111655974273972,0.812,0.45,0.20276924669177604,13,Ywhae
1.7370994310742375e-5,0.6710135261817582,0.594,0.335,0.2427596454926247,13,Scd1
6.228913612363458e-5,0.5366433644352544,0.656,0.393,0.8704906773277933,13,Gria1
1.0601251180728384e-4,0.5139406581880851,0.812,0.584,1,13,Gnas
1.5135340003355122e-4,0.5188430764299388,0.906,0.723,1,13,Ftl1
8.16026121534374e-14,0.6630557977060345,0.845,0.589,1.1403965048442875e-9,5,Mobp
